id1,data_base1,title1,author1,isbn1,title_raw1,author_raw1,isbn_raw1,id2,data_base2,title2,author2,isbn2,title_raw2,author_raw2,isbn_raw2
<http://www.sogides.com/livre/311953>,ADP,belles d autrefois,['jacques bourdon'],['978289249993X'],Belles d'autrefois,"['""Jacques Bourdon""']","['""9782892499933""']",<http://recif.litterature.org/ontologie/entite/oeuvre/18419>,ILE,poemes d autrefois,['mathieu marie-soeurette'],[],Poèmes d'autrefois,"['""Mathieu, Marie-Soeurette""']","['""""']"
<http://www.sogides.com/livre/311953>,ADP,belles d autrefois,['jacques bourdon'],['978289249993X'],Belles d'autrefois,"['""Jacques Bourdon""']","['""9782892499933""']",<http://recif.litterature.org/ontologie/entite/oeuvre/7522>,ILE,contes d autrefois,['frechette louis'],[],Contes d'autrefois,"['""Fréchette, Louis""']","['""""']"
<http://banq.qc.ca/livre/278145>,Depot_legal,feu,['francine ouellette'],"['978276480299X', '978276480579X', '978276480159X', '978276480185X']",Feu,"['""Francine"" ""Ouellette""']","['""9782764802991""', '""9782764805794""', '""2764801599""', '""2764801858""']",<http://recif.litterature.org/ontologie/entite/oeuvre/5638>,ILE,feu,['charron francois'],[],Feu,"['""Charron, François""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/4817>,ILE,suite fraternelle,['brault jacques'],[],Suite fraternelle,"['""Brault, Jacques""']","['""""']",<http://banq.qc.ca/livre/229384>,Depot_legal,lumiere fraternelle,['najib redouane'],['978292372105X'],Lumière fraternelle,"['""Najib"" ""Redouane""']","['""9782923721057""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/21148>,ILE,terre blanche,['marchamps guy'],[],Terre blanche,"['""Marchamps, Guy""']","['""""']",<http://banq.qc.ca/livre/197229>,Depot_legal,pierre blanche,['stephanie bolster'],['978289018597X'],Pierre blanche,"['""Stephanie"" ""Bolster""']","['""9782890185975""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/21148>,ILE,terre blanche,['marchamps guy'],[],Terre blanche,"['""Marchamps, Guy""']","['""""']",<http://banq.qc.ca/livre/262040>,Depot_legal,carte blanche,['jeffery deaver'],['978289077416X'],Carte blanche,"['""Jeffery"" ""Deaver""']","['""9782890774162""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/15005>,ILE,histoire du canada,['lamarche gustave'],[],Histoire du Canada,"['""Lamarche, Gustave""']","['""""']",<http://banq.qc.ca/livre/242995>,Depot_legal,histoire du monde,['patrick joquel'],['978289540455X'],Histoire du monde,"['""Patrick"" ""Joquel""']","['""9782895404552""']"
<http://banq.qc.ca/livre/30915>,Depot_legal,le camp de la terreur,['carol ellis'],['978276257596X'],Le camp de la terreur,"['""Carol"" ""Ellis""']","['""2762575966""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13707>,ILE,le camp de la terreur,['warnant-cote marie-andree'],[],Le camp de la terreur,"['""Warnant-Côté, Marie-Andrée""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13201>,ILE,la rose de pierre,['theriault yves'],[],La Rose de pierre,"['""Thériault, Yves""']","['""""']",<http://www.sogides.com/livre/214208>,ADP,le reve de pierre,['madeleine gagnon'],['978289005701X'],Le rêve de pierre,"['""Madeleine Gagnon""']","['""9782890057012""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13201>,ILE,la rose de pierre,['theriault yves'],[],La Rose de pierre,"['""Thériault, Yves""']","['""""']",<http://banq.qc.ca/livre/69915>,Depot_legal,la rose de l erebe,['steven heighton'],['978292119798X'],La rose de l'Érèbe,"['""Steven"" ""Heighton""']","['""2921197987""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13201>,ILE,la rose de pierre,['theriault yves'],[],La Rose de pierre,"['""Thériault, Yves""']","['""""']",<http://banq.qc.ca/livre/4047>,Depot_legal,la caisse de pierre,['andreu dòria'],"['978289069333X', '978271301440X']",La caisse de Pierre,"['""Andreu"" ""Dòria""']","['""2890693333""', '""2713014409""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/21202>,ILE,un continente a la deriva,['beaumier jean-paul'],[],Un continente  a la deriva ?,"['""Beaumier, Jean-Paul""']","['""""']",<http://banq.qc.ca/livre/77203>,Depot_legal,continents a la derive,['russell banks'],"['978276091583X', '978274270130X']",Continents à la dérive,"['""Russell"" ""Banks""']","['""2760915832""', '""2742701303""']"
<http://banq.qc.ca/livre/100970>,Depot_legal,louise genest,['bertrand vac'],['978276040795X'],Louise Genest,"['""Bertrand"" ""Vac""']","['""2760407950""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13438>,ILE,louise genest,['pelletier aime'],[],Louise Genest,"['""Pelletier, Aimé""']","['""""']"
<http://banq.qc.ca/livre/100970>,Depot_legal,louise genest,['bertrand vac'],['978276040795X'],Louise Genest,"['""Bertrand"" ""Vac""']","['""2760407950""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13439>,ILE,louise genest,['pelletier aime'],[],Louise Genest,"['""Pelletier, Aimé""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/12497>,ILE,saint-denys garneau,['saint-denys garneau hector de'],[],Saint-Denys Garneau,"['""Saint-Denys Garneau, Hector de""']","['""""']",https://www.babelio.com/livres/Brochu-Saint-Denys-Garneau/622439,Babelio,saint denys garneau,['andre brochu'],['978289261252X'], Saint Denys Garneau ,[['André  Brochu']],['9782892612523']
<http://recif.litterature.org/ontologie/entite/oeuvre/5717>,ILE,le temps des villages,['choquette adrienne'],[],Le temps des villages,"['""Choquette, Adrienne""']","['""""']",<http://banq.qc.ca/livre/112050>,Depot_legal,le temps des orages,['charlotte link'],['978289111942X'],Le temps des orages,"['""Charlotte"" ""Link""']","['""2891119428""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/5717>,ILE,le temps des villages,['choquette adrienne'],[],Le temps des villages,"['""Choquette, Adrienne""']","['""""']",https://www.babelio.com/livres/Dube-Le-temps-des-lilas/411771,Babelio,le temps des lilas,['marcel dube'],['978276090000X'], Le temps des lilas ,[['Marcel  Dubé']],['9782760900004']
<http://recif.litterature.org/ontologie/entite/oeuvre/5717>,ILE,le temps des villages,['choquette adrienne'],[],Le temps des villages,"['""Choquette, Adrienne""']","['""""']",<http://banq.qc.ca/livre/145172>,Depot_legal,le temps des orages,['charlotte link'],['978276480164X'],Le temps des orages,"['""Charlotte"" ""Link""']","['""2764801645""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/5717>,ILE,le temps des villages,['choquette adrienne'],[],Le temps des villages,"['""Choquette, Adrienne""']","['""""']",<http://banq.qc.ca/livre/201450>,Depot_legal,le temps des villas,['paul-emile vachon'],['978292170373X'],Le temps des villas,"['""Paul-Émile"" ""Vachon""']","['""2921703734""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/5717>,ILE,le temps des villages,['choquette adrienne'],[],Le temps des villages,"['""Choquette, Adrienne""']","['""""']",<http://banq.qc.ca/livre/217421>,Depot_legal,le temps des collages,['yves perreault'],['978292293009X'],Le temps des collages,"['""Yves"" ""Perreault""']","['""9782922930092""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/5717>,ILE,le temps des villages,['choquette adrienne'],[],Le temps des villages,"['""Choquette, Adrienne""']","['""""']",<http://banq.qc.ca/livre/242525>,Depot_legal,le temps des mirages,['caroline michel'],['978298083335X'],Le temps des mirages,"['""Caroline"" ""Michel""']","['""9782980833359""']"
<http://banq.qc.ca/livre/60731>,Depot_legal,la vie dure,['ekymose laviolette'],[],La vie dure,"['""Ekymose"" ""Laviolette""']",[],<http://recif.litterature.org/ontologie/entite/oeuvre/18218>,ILE,la vie dure,['verville guy'],['978292224502X'],La vie dure,"['""Verville, Guy""']","['""2-922245-02-0 (br.)""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/4807>,ILE,memoire,['brault jacques'],[],Mémoire,"['""Brault, Jacques""']","['""""']",https://www.babelio.com/livres/Aubert-de-Gaspe-Memoires/583638,Babelio,memoires,['philippe aubert de gaspe'],['978282471479X'], Mémoires ,[['Philippe  Aubert de Gaspé']],['9782824714790']
<http://recif.litterature.org/ontologie/entite/oeuvre/4012>,ILE,les grands-peres,['beaulieu victor-levy'],[],Les grands-pères,"['""Beaulieu, Victor-Lévy""']","['""""']",<http://banq.qc.ca/livre/217674>,Depot_legal,les grands-parents,['joceline sanschagrin'],['978289450654X'],Les grands-parents,"['""Joceline"" ""Sanschagrin""']","['""9782894506547""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/27172>,ILE,le bateau fantome,['roy rejean'],[],Le bateau fantôme,"['""Roy, Réjean""']","['""""']",<http://banq.qc.ca/livre/412758>,Depot_legal,le bateau fantome,['karine vienneau'],['978298161662X'],Le bateau fantôme /,"['""Karine"" ""Vienneau""']","['""9782981616623""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/27172>,ILE,le bateau fantome,['roy rejean'],[],Le bateau fantôme,"['""Roy, Réjean""']","['""""']",<http://banq.qc.ca/livre/303763>,Depot_legal,le vaisseau fantome,['alain bergeron'],['978276462224X'],Le vaisseau fantôme,"['""Alain M."" ""Bergeron""']","['""9782764622247""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/27172>,ILE,le bateau fantome,['roy rejean'],[],Le bateau fantôme,"['""Roy, Réjean""']","['""""']",<http://banq.qc.ca/livre/199644>,Depot_legal,bateau fantome,['jacqueline ching'],['978289543796X'],Bateau fantôme,"['""Jacqueline"" ""Ching""']","['""9782895437963""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/27172>,ILE,le bateau fantome,['roy rejean'],[],Le bateau fantôme,"['""Roy, Réjean""']","['""""']",<http://banq.qc.ca/livre/43678>,Depot_legal,le bateau hante,['louis desmarais'],['978292125548X'],Le bateau hanté,"['""Louis"" ""Desmarais""']","['""2921255480""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/22388>,ILE,la troupe,['bujold real-gabriel'],[],La Troupe,"['""Bujold, Réal-Gabriel""']","['""""']",<http://banq.qc.ca/livre/48583>,Depot_legal,la trappe,['martin doucet'],['978298049490X'],La trappe,"['""Martin"" ""Doucet""']","['""2980494909""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/3742>,ILE,ben-ur,['barbeau jean'],[],Ben-Ur,"['""Barbeau, Jean""']","['""""']",<http://banq.qc.ca/livre/339873>,Depot_legal,ben-hur,['lewis wallace'],['978292437520X'],Ben-Hur,"['""Lewis"" ""Wallace""']","['""9782924375204""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/3528>,ILE,trou de memoire,['aquin hubert'],[],Trou de mémoire,"['""Aquin, Hubert""']","['""""']",<http://banq.qc.ca/livre/30276>,Depot_legal,rouge memoire,['huguette bertrand'],['978292181800X'],Rouge mémoire,"['""Huguette"" ""Bertrand""']","['""2921818000""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10611>,ILE,journal,['saint-denys garneau hector de'],[],Journal,"['""Saint-Denys Garneau, Hector de""']","['""""']",https://www.babelio.com/livres/Fadette-Journal/253194,Babelio,journal,['fadette'],[], Journal ,[[' Fadette']],[]
<http://banq.qc.ca/livre/251456>,Depot_legal,virginie,['marie-eve sevigny'],"['978292379000X', '978292379001X']",Virginie,"['""Marie-Ève"" ""Sévigny""']","['""9782923790008""', '""9782923790015""']",<http://recif.litterature.org/ontologie/entite/oeuvre/6733>,ILE,virginie,['dube marcel'],[],Virginie,"['""Dubé, Marcel""']","['""""']"
<http://www.sogides.com/livre/458310>,ADP,touchdown 3,"['etienne boulay', 'patrick marleau']",['978292463796X'],Touchdown 3,"['""Etienne Boulay""', '""Patrick Marleau""']","['""9782924637968""']",<http://banq.qc.ca/livre/254396>,Depot_legal,touchdown,['sophie jeukens'],[],Touchdown,"['""Sophie"" ""Jeukens""']",[]
9782897235895,Hurtubise,la main de fer,['sonialaflamme'],"['978289723589X', '978289723590X', '978289723591X']",La Main de fer,[['Sonia K. Laflamme (De (auteur))']],"['9782897235895', '9782897235901', '9782897235918']",<http://recif.litterature.org/ontologie/entite/oeuvre/8156>,ILE,la main au feu,['giguere roland'],[],La main au feu,"['""Giguère, Roland""']","['""""']"
9782897235895,Hurtubise,la main de fer,['sonialaflamme'],"['978289723589X', '978289723590X', '978289723591X']",La Main de fer,[['Sonia K. Laflamme (De (auteur))']],"['9782897235895', '9782897235901', '9782897235918']",<http://recif.litterature.org/ontologie/entite/oeuvre/8137>,ILE,la main au feu,['giguere roland'],[],La main au feu,"['""Giguère, Roland""']","['""""']"
<http://banq.qc.ca/livre/283800>,Depot_legal,esteban,['stephane crete'],['978289419323X'],Esteban,"['""Stéphane"" ""Crête""']","['""9782894193235""']",<http://recif.litterature.org/ontologie/entite/oeuvre/14652>,ILE,esteban,['flores patino gilberto'],[],Esteban,"['""Flores Patino, Gilberto""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13996>,ILE,le monstre vair,['barbeau marius'],[],Le Monstre Vair,"['""Barbeau, Marius""']","['""""']",<http://banq.qc.ca/livre/164127>,Depot_legal,le monstre vert,['sonia murphy'],['978289543319X'],Le monstre vert,"['""Sonia"" ""Murphy""']","['""2895433194""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/18937>,ILE,poesies,['garneau alfred'],[],Poésies,"['""Garneau, Alfred""']","['"" Br""']",<http://banq.qc.ca/livre/9376>,Depot_legal,poesie,['steven ouellet'],['978298033612X'],Poésie,"['""Steven"" ""Ouellet""']","['""2980336122""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/18937>,ILE,poesies,['garneau alfred'],[],Poésies,"['""Garneau, Alfred""']","['"" Br""']",<http://banq.qc.ca/livre/288345>,Depot_legal,poesies,['marcelle tessier-lebarbe'],['978298136630X'],Poésies,"['""Marcelle"" ""Tessier-Lebarbé""']","['""9782981366306""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/18937>,ILE,poesies,['garneau alfred'],[],Poésies,"['""Garneau, Alfred""']","['"" Br""']",<http://banq.qc.ca/livre/281602>,Depot_legal,poesies,['emile nelligan'],['978289406329X'],Poésies,"['""Émile"" ""Nelligan""']","['""9782894063293""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/18937>,ILE,poesies,['garneau alfred'],[],Poésies,"['""Garneau, Alfred""']","['"" Br""']",<http://banq.qc.ca/livre/141908>,Depot_legal,poesie,['pierre bourgault'],['978298057430X'],Poésie,"['""Pierre P."" ""Bourgault""']","['""2980574309""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/18937>,ILE,poesies,['garneau alfred'],[],Poésies,"['""Garneau, Alfred""']","['"" Br""']",<http://banq.qc.ca/livre/10081>,Depot_legal,poesie,['roland morisseau'],['978289135042X'],Poésie (1960-1991),"['""Roland"" ""Morisseau""']","['""2891350421""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/18937>,ILE,poesies,['garneau alfred'],[],Poésies,"['""Garneau, Alfred""']","['"" Br""']",<http://banq.qc.ca/livre/25299>,Depot_legal,poesie,['martin cote'],[],Poésie,"['""Martin"" ""Côté""']",[]
<http://recif.litterature.org/ontologie/entite/oeuvre/18937>,ILE,poesies,['garneau alfred'],[],Poésies,"['""Garneau, Alfred""']","['"" Br""']",<http://banq.qc.ca/livre/362266>,Depot_legal,poesie,['christian huot'],['978298155840X'],Poésie,"['""Christian"" ""Huot""']","['""9782981558404""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/18937>,ILE,poesies,['garneau alfred'],[],Poésies,"['""Garneau, Alfred""']","['"" Br""']",<http://banq.qc.ca/livre/46804>,Depot_legal,poesies,['emile nelligan'],['978289052736X'],Poésies,"['""Émile"" ""Nelligan""']","['""2890527360""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/18937>,ILE,poesies,['garneau alfred'],[],Poésies,"['""Garneau, Alfred""']","['"" Br""']",<http://www.sogides.com/livre/143012>,ADP,poesie,['fernand ouellette'],['978289006159X'],Poésie,"['""Fernand Ouellette""']","['""9782890061590""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/9044>,ILE,marja chapdelaine,['hemon louis'],[],Marja Chapdelaine,"['""Hémon, Louis""']","['""""']",<http://banq.qc.ca/livre/283743>,Depot_legal,maria chapdelaine,['rosette laberge'],['978289585164X'],Maria Chapdelaine,"['""Rosette"" ""Laberge""']","['""9782895851646""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/9044>,ILE,marja chapdelaine,['hemon louis'],[],Marja Chapdelaine,"['""Hémon, Louis""']","['""""']",<http://www.sogides.com/livre/375676>,ADP,maria chapdelaine,"['jennifer tremblay', 'francesc rovira']",['978292334293X'],Maria Chapdelaine,"['""Jennifer Tremblay""', '""Francesc Rovira""']","['""9782923342931""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/25192>,ILE,les coureurs des bois,['martel suzanne'],[],Les coureurs des bois,"['""Martel, Suzanne""']","['""""']",<http://www.sogides.com/livre/296194>,ADP,les coureurs des bois,['georges-hebert germain'],['978276480060X'],Les Coureurs des bois,"['""Georges-Hébert Germain""']","['""9782764800607""']"
<http://banq.qc.ca/livre/63686>,Depot_legal,memoire,['jacques brault'],['978276171384X'],Mémoire,"['""Jacques"" ""Brault""']","['""2761713842""']",<http://recif.litterature.org/ontologie/entite/oeuvre/3693>,ILE,memoires,['aubert de gaspe philippe'],[],Mémoires,"['""Aubert de Gaspé, Philippe""']","['""""']"
<http://banq.qc.ca/livre/63686>,Depot_legal,memoire,['jacques brault'],['978276171384X'],Mémoire,"['""Jacques"" ""Brault""']","['""2761713842""']",<http://recif.litterature.org/ontologie/entite/oeuvre/3694>,ILE,memoires,['aubert de gaspe philippe'],[],Mémoires,"['""Aubert de Gaspé, Philippe""']","['""""']"
<http://banq.qc.ca/livre/63686>,Depot_legal,memoire,['jacques brault'],['978276171384X'],Mémoire,"['""Jacques"" ""Brault""']","['""2761713842""']",<http://recif.litterature.org/ontologie/entite/oeuvre/8383>,ILE,memoires,['grignon claude-henri'],[],Mémoires,"['""Grignon, Claude-Henri""']","['""""']"
<http://banq.qc.ca/livre/63686>,Depot_legal,memoire,['jacques brault'],['978276171384X'],Mémoire,"['""Jacques"" ""Brault""']","['""2761713842""']",<http://recif.litterature.org/ontologie/entite/oeuvre/3692>,ILE,memoires,['aubert de gaspe philippe'],[],Mémoires,"['""Aubert de Gaspé, Philippe""']","['""""']"
<http://banq.qc.ca/livre/63686>,Depot_legal,memoire,['jacques brault'],['978276171384X'],Mémoire,"['""Jacques"" ""Brault""']","['""2761713842""']",<http://recif.litterature.org/ontologie/entite/oeuvre/3696>,ILE,memoires,['aubert de gaspe philippe'],[],Mémoires,"['""Aubert de Gaspé, Philippe""']","['""""']"
<http://banq.qc.ca/livre/63686>,Depot_legal,memoire,['jacques brault'],['978276171384X'],Mémoire,"['""Jacques"" ""Brault""']","['""2761713842""']",<http://recif.litterature.org/ontologie/entite/oeuvre/3695>,ILE,memoires,['aubert de gaspe philippe'],[],Mémoires,"['""Aubert de Gaspé, Philippe""']","['""""']"
